s,p,o
http://edukb.org/knowledge/0.1/instance/chemistry#-ff33b1a3ca2c63993f4a9ea186695a3d,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/db8d4afb
http://edukb.org/knowledge/0.1/instance/chemistry#-07fc70430d02757ad926ef69c6d6a3dd,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc4433a1
http://edukb.org/knowledge/0.1/instance/chemistry#-85b3e9dadfdb511b739ffd108d7ec8c1,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc4433a1
http://edukb.org/knowledge/0.1/instance/chemistry#danzhi-ff2acae3ca84a255ed908899eb82d5c6,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc4433a1
http://edukb.org/knowledge/0.1/instance/chemistry#huahewu-5fe7e1b407df51c56a559ec78b7cac86,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc4433a1
http://edukb.org/knowledge/0.1/instance/chemistry#youfenzigouchengdewuzhi-e66286cdc22d34038aeceafc58928184,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc4433a1
http://edukb.org/knowledge/0.1/instance/chemistry#-36455d73e4e12279529ad486aa5f2e32,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc8f8ac7
http://edukb.org/knowledge/0.1/instance/chemistry#jianxingyanghuawu-cd9841bc28a06099a4baff8e35ded5d0,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc8f8ac7
http://edukb.org/knowledge/0.1/instance/chemistry#suanxingyanghuawu-f9a4bef91f1acfcc7c0b36f89acdf656,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc8f8ac7
http://edukb.org/knowledge/0.1/instance/chemistry#-21e5515d5b11af5b64cb538abe00420a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc9e3f5e
http://edukb.org/knowledge/0.1/instance/chemistry#-a8d79a18d320363e3eddc502badeb902,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc9e3f5e
http://edukb.org/knowledge/0.1/instance/chemistry#biaomianmin-7825800300841dc1903a714262fb9039,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc9e3f5e
http://edukb.org/knowledge/0.1/instance/chemistry#dipingdiguan-3b8fd9d62c842adf54e4942935ea44d3,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc9e3f5e
http://edukb.org/knowledge/0.1/instance/chemistry#jiqiping-1dac46e77d69a7d88512583591f2200f,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc9e3f5e
http://edukb.org/knowledge/0.1/instance/chemistry#jiujingdeng-8e33a848b752db75a8204b8d4b045229,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc9e3f5e
http://edukb.org/knowledge/0.1/instance/chemistry#yanbo-bb7c05b31787a612849e3b2f621a3138,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dc9e3f5e
http://edukb.org/knowledge/0.1/instance/chemistry#-74950ffc75e21885200d2d95727172e2,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/dd7f3a0e
http://edukb.org/knowledge/0.1/category#duihuaxuepinghengyingxiangdeyinsu-a036688bddd82079f22e1ae8ec0fec13,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/df36ac92
http://edukb.org/knowledge/0.1/instance/chemistry#shui-fa16fddf1848ef892c39d27cfc407e24,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e3f04915
http://edukb.org/knowledge/0.1/instance/chemistry#-a2204fd598e5e6bde4c89f2c5ce115f2,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#-b851f8e7b451f35dde8de19735101582,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#-cb76d6124b915652ebf25c51e8b700b7,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#guoyanghuana-289e5755bdff6a08bdf7596ac85b91c2,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#guoyanghuaqing-8bcbccf3cae925376f433b0e721aaec4,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#lu:huana-94a9c3f4e2bc59f33e784e2e0cbdbc98,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#lu:huayin-25c0379ac845ade334803aca33220849,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#shui-fa16fddf1848ef892c39d27cfc407e24,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#yanghualu:-0ce4e5966e263cb93f7b895cbe12c14d,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#yanghuamei-25264c5fc69d9512c36e69352dd1d75c,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#yanghuana-44a6cf7a319d152e9ee1d5d55b540e26,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#yanghuatong-919cface9d72d1fe110a343f4476e519,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#yanghuayatie-80d976a57cfc66c6d99ea00affd63cd7,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e78e9d8f
http://edukb.org/knowledge/0.1/instance/chemistry#-34926593fe6c95c8e19b24c6c767df24,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e9b56e6f
http://edukb.org/knowledge/0.1/instance/chemistry#-53db6eb863fdcebd8a8b8856bf541487,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e9b56e6f
http://edukb.org/knowledge/0.1/instance/chemistry#-e4e06b40ce54f2f15ec0a9f55e87227f,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/e9b56e6f
http://edukb.org/knowledge/0.1/instance/chemistry#-0580d60cf1cc9d4e6b7704595fc16bf5,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-2dc637fb3c42ef0c4b50b9fa4d61ec81,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-3f3289c2a28f6c769fb20d0a456c4f9e,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-5e209f9a0eff50602d5d34a7b7d4ab56,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-68547655432883f4b4c1147762e39a17,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-8aabae2de098c31c53f81700bb54aec7,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-a4f3106b74d6cdd0bfe4ba1ea1825836,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-abcc5ed7061d1bbe0b6de6dbab594018,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-b769720bf06f96efcb5391cb71edf427,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-bc7303cd841c110f5ca0a91b597d6f16,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-cd92c0881c439dba85c8fcc88f3d2d3d,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-d15e0229e18c096fe3874115d7244f6d,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-ee52b488fda7d88ccc41d79c3a46910b,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-ee872fdde90e4644bf3c4921b14ba75c,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-ef3bd50b99644b52ae3581115bc2a039,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#-fc11495f00ad003ce8712d4ee9fadfc5,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eb776de9
http://edukb.org/knowledge/0.1/instance/chemistry#cuiqu-243e84d93d24cf43b4a3253adabc6b67,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eba1ee60
http://edukb.org/knowledge/0.1/instance/chemistry#fenliu-828e3a51e1ecd9153f7e09a2c297e0b1,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eba1ee60
http://edukb.org/knowledge/0.1/instance/chemistry#guolu:-b4573dd4ba5f3bc917c21dd526f1c618,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eba1ee60
http://edukb.org/knowledge/0.1/instance/chemistry#jiejing-e086eca2924421936c83e23bfe90ae92,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eba1ee60
http://edukb.org/knowledge/0.1/instance/chemistry#zhengfa-9a3d69da219b22c2112d401c8959e59a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eba1ee60
http://edukb.org/knowledge/0.1/instance/chemistry#zhengliu-2b87888943cfe47679041060c39bf4e0,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eba1ee60
http://edukb.org/knowledge/0.1/instance/chemistry#cuguitichundefanying-1d4d2860a0e7c2ce086230d6267a54fb,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec25ce58
http://edukb.org/knowledge/0.1/instance/chemistry#guisuanshourefenjiedefanying-31246965cfaf45022c176258d1eb153e,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec25ce58
http://edukb.org/knowledge/0.1/instance/chemistry#guiyufudefanying-074b1c0634956dfc835cb7688d0dc5a1,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec25ce58
http://edukb.org/knowledge/0.1/instance/chemistry#guiyufuhuaqingdefanying-5ac01693b2192c4d1a82813300c28edd,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec25ce58
http://edukb.org/knowledge/0.1/instance/chemistry#guiyulu:qidefanying-5eca72c695fa31fc00860b13819b1ce0,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec25ce58
http://edukb.org/knowledge/0.1/instance/chemistry#guiyutandefanying-761976bc2b013fedc23bd4cf45f17b31,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec25ce58
http://edukb.org/knowledge/0.1/instance/chemistry#guiyuyangqidefanying-aa6df4801cf85162d37df53ebd6f18fd,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec25ce58
http://edukb.org/knowledge/0.1/instance/chemistry#eryanghuadandejianyan-dc2f9bbb470d0ef8f55220f92f0b34ed,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec2d5640
http://edukb.org/knowledge/0.1/instance/chemistry#jiawandejianyan-828f7f05da7aa23f672cc362f303738a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec2d5640
http://edukb.org/knowledge/0.1/instance/chemistry#qingqidejianyan-ac2b9f778dcf30e5d042a1ae93fe8e9a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec2d5640
http://edukb.org/knowledge/0.1/instance/chemistry#yangqidejianyan-fd122e2fa696dbe31c3361dc56ee7119,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec2d5640
http://edukb.org/knowledge/0.1/instance/chemistry#yixidejianyan-02c4bafc9ae73db128d71885af67819a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec2d5640
http://edukb.org/knowledge/0.1/instance/chemistry#yiyanghuadandejianyan-0f5af3e9281464b052b6302f6357e025,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec2d5640
http://edukb.org/knowledge/0.1/instance/chemistry#yiyanghuatandejianyan-714bf81dcc9002c506180e554149520b,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ec2d5640
http://edukb.org/knowledge/0.1/instance/chemistry#-4f53981ddbfa8486456cfb02d7290df4,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ed7af639
http://edukb.org/knowledge/0.1/instance/chemistry#-b8a8ccbfce0629ddf79013415d2dec0e,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ed7af639
http://edukb.org/knowledge/0.1/instance/chemistry#-e93a7c00342f6655fd0a3be1f77493b5,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ed7af639
http://edukb.org/knowledge/0.1/instance/chemistry#-0579be0f6389c6b85f29c8c895f28d30,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ee4b59cb
http://edukb.org/knowledge/0.1/instance/chemistry#-100b35841e0938bd2742ee7205432188,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ee4b59cb
http://edukb.org/knowledge/0.1/instance/chemistry#-1e7b81093f47bef297cf905e3a09d542,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ee4b59cb
http://edukb.org/knowledge/0.1/instance/chemistry#-3eb4f7a0689e6a09f99df15b3ecfd484,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ee4b59cb
http://edukb.org/knowledge/0.1/instance/chemistry#-84463624e775cd6f602197d0ec82764a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ee4b59cb
http://edukb.org/knowledge/0.1/instance/chemistry#-e1d0e8814bfcfdca22e729d5da6789ae,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ee4b59cb
http://edukb.org/knowledge/0.1/instance/chemistry#-7f549240c823ee3cca74200412fd8f15,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eefa6d1e
http://edukb.org/knowledge/0.1/instance/chemistry#-c1555430d632e6c99eb60753696e7d8c,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eefa6d1e
http://edukb.org/knowledge/0.1/instance/chemistry#bailin-e3369c411101074b5838f0c7866919fe,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eefa6d1e
http://edukb.org/knowledge/0.1/instance/chemistry#yexiu-cb192eb4a1b490b2ab61706a81c29e3a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/eefa6d1e
http://edukb.org/knowledge/0.1/instance/chemistry#-16c71608c8b6c1b1818dd8876fe34cce,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f15ac529
http://edukb.org/knowledge/0.1/instance/chemistry#angenlizidejianyan-c4e62aa8e547499be654249b1b74ec95,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f15ac529
http://edukb.org/knowledge/0.1/instance/chemistry#-354d09c04d769bac17e2672038979ba0,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f167eae1
http://edukb.org/knowledge/0.1/instance/chemistry#-378d2c0741fe3084cc7b5418266aa0a8,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f167eae1
http://edukb.org/knowledge/0.1/instance/chemistry#-6ab7fb8c207981b23aaafbf0f2b36154,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f167eae1
http://edukb.org/knowledge/0.1/instance/chemistry#-db99a988f587abd56676bc91070303a4,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f167eae1
http://edukb.org/knowledge/0.1/instance/chemistry#jian-b6355e2897b09990f3f5b7013bacec11,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f24ca283
http://edukb.org/knowledge/0.1/instance/chemistry#suan-23b9b90256a0e4aa56f6bc83bd313652,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f24ca283
http://edukb.org/knowledge/0.1/instance/chemistry#yan-bad5f4001e6c02776c4b0d07a317677a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f24ca283
http://edukb.org/knowledge/0.1/instance/chemistry#-01d25a34eaed676d3bbd0c6a7274cb95,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f4bcaf68
http://edukb.org/knowledge/0.1/instance/chemistry#-b47b6844a163b355930e5ba4eeedfeb0,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f4bcaf68
http://edukb.org/knowledge/0.1/instance/chemistry#-cc6d94e6e11cb83ab39f47b7c2c6a2c3,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f4bcaf68
http://edukb.org/knowledge/0.1/instance/chemistry#-cd6102b8cdf956946c7208cc8f11e14c,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f4bcaf68
http://edukb.org/knowledge/0.1/instance/chemistry#-fa620d3a00914d0fb78a09c7b87a4fe5,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f4bcaf68
http://edukb.org/knowledge/0.1/instance/chemistry#-14aa5498a5cf1dc1d05fa9915efbe839,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f57888a6
http://edukb.org/knowledge/0.1/instance/chemistry#-17da26bbbfd4e4b2a5e22813b32ada1d,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f57888a6
http://edukb.org/knowledge/0.1/instance/chemistry#-2b7814e27ba56e0e2b4f915643bc262b,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f57888a6
http://edukb.org/knowledge/0.1/instance/chemistry#-07f78cbb5280fb897c85288454935aed,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f6e9d261
http://edukb.org/knowledge/0.1/instance/chemistry#-2b52f14591e35c03fc8754108b94b58c,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f6e9d261
http://edukb.org/knowledge/0.1/instance/chemistry#-c702e11b464f1628196ad7a8df1e199b,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f6e9d261
http://edukb.org/knowledge/0.1/instance/chemistry#anqiyueryanghuatanheshuidefanying-301a473e37dbdbf4f70a147ff4d3513a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f6e9d261
http://edukb.org/knowledge/0.1/instance/chemistry#anqiyushuidefanying-146482699f6ff7fa0cd7d495493e23ce,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f6e9d261
http://edukb.org/knowledge/0.1/instance/chemistry#anqiyuxixiaosuandefanying-6fd95ddab3fe32e78db2bcbd8c0cb687,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f6e9d261
http://edukb.org/knowledge/0.1/category#anqiyulu:huaqingdefanying-b05a8e284a7f6aed05dc5851839e5b29,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f6e9d261
http://edukb.org/knowledge/0.1/instance/chemistry#-03c2ce57aa5e6ab066bbf82c35922403,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f83de362
http://edukb.org/knowledge/0.1/instance/chemistry#-5ce1d80a80d6b988f14a75c3f987068a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f83de362
http://edukb.org/knowledge/0.1/instance/chemistry#diandanzhi-26b0375e51815ef9adf674afb8a213f0,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f83de362
http://edukb.org/knowledge/0.1/instance/chemistry#diandanzhidejianyan-9897167512c032d519679ea88eaabee9,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f83de362
http://edukb.org/knowledge/0.1/instance/chemistry#eryanghuaguiyuqingfusuandefanying-97c779ccc584e52903812688d4189efd,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f83de362
http://edukb.org/knowledge/0.1/instance/chemistry#fu-c2b509cb8c757dca57df631bb1658226,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f83de362
http://edukb.org/knowledge/0.1/instance/chemistry#fuqi-3e3fedaa9359f91fd5dca4dc96958139,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f83de362
http://edukb.org/knowledge/0.1/instance/chemistry#lu:qi-5b5a840c69dcaf7c3191aacc647d280d,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f83de362
http://edukb.org/knowledge/0.1/instance/chemistry#yexiu-cb192eb4a1b490b2ab61706a81c29e3a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f83de362
http://edukb.org/knowledge/0.1/instance/chemistry#-0353e1d506ba22d900e4e6ea334ec2df,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f9f6001f
http://edukb.org/knowledge/0.1/instance/chemistry#-0b8e5e13ec93087e0a960de26d4ebfe3,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f9f6001f
http://edukb.org/knowledge/0.1/instance/chemistry#-198c8763007875c25713d399051f26c7,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f9f6001f
http://edukb.org/knowledge/0.1/instance/chemistry#-81560d9de555f0a04d175a2c0632aa6a,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/f9f6001f
http://edukb.org/knowledge/0.1/instance/chemistry#-22e36e7d461bf9f1e9c59cd47e2fa3c0,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ff8208bc
http://edukb.org/knowledge/0.1/instance/chemistry#-72bbe1797a5aecc638b1434b53cee0c6,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ff8208bc
http://edukb.org/knowledge/0.1/instance/chemistry#-914c112dad106da15580d162d1c7829d,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ff8208bc
http://edukb.org/knowledge/0.1/instance/chemistry#-d83bc45422be5319498094900d04fe32,http://edukb.org/knowledge/0.1/property/common#annotation,http://edukb.org/annotation/ff8208bc
http://edukb.org/knowledge/0.1/instance/chemistry#-ad8ef4a03609c765fbdf05073d0b04dd,http://edukb.org/knowledge/0.1/property/common#altLabel,化学反应
http://edukb.org/knowledge/0.1/instance/chemistry#yigui-9556abe3af82a45bee314d712740edb0,http://edukb.org/knowledge/0.1/property/common#altLabel,电石气
http://edukb.org/knowledge/0.1/instance/chemistry#-12e414d3aae734c1a48b9eb81ea957fc,http://edukb.org/knowledge/0.1/property/common#altLabel,定比定律
http://edukb.org/knowledge/0.1/instance/chemistry#baijin-4eca27eaf6041ecf7168deed89cf115e,http://edukb.org/knowledge/0.1/property/common#altLabel,白色K金
http://edukb.org/knowledge/0.1/instance/chemistry#-69d089ab71cb9aaed99a36f8a95bfc79,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#-0ca60f59737312ab6ea19fbdcbb9ecc9
http://edukb.org/knowledge/0.1/instance/chemistry#jianxingqingyangranliaodianchidefanying-fb1a66890fb52054a8b1b639f5bab58b,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#-53abea46dd79141f941a663a6e2fc99f
http://edukb.org/knowledge/0.1/instance/chemistry#suanxingqingyangranliaodianchidefanying-7806355c2cc87dd8c3e4e1669aec8aef,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#-53abea46dd79141f941a663a6e2fc99f
http://edukb.org/knowledge/0.1/instance/chemistry#-4f53981ddbfa8486456cfb02d7290df4,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#-9ab5025fd1316733be88c7fc1099de48
http://edukb.org/knowledge/0.1/instance/chemistry#-56cf4b4aec25d361af3ddb5ecc62f957,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#ben-b3ec10f2845c8b36f9bcd85dc2b22fb5
http://edukb.org/knowledge/0.1/instance/chemistry#-f67733a98e0e3fb297b4debbc5bc4466,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#ben-b3ec10f2845c8b36f9bcd85dc2b22fb5
http://edukb.org/knowledge/0.1/instance/chemistry#-e93a7c00342f6655fd0a3be1f77493b5,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#dianjiechi-422e9ed7a3ef4ffb0066af7627217c94
http://edukb.org/knowledge/0.1/instance/chemistry#-3719d4f7d93df7e2228e05819a3697ef,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#yichun-b6c6fecec4255a056afd90de783620c8
http://edukb.org/knowledge/0.1/instance/chemistry#-14d56f22acbb3dae330837d45e10db7e,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#yixi-f29b46bc96e2cc556a0a8890d14b79dd
http://edukb.org/knowledge/0.1/instance/chemistry#-458d34da679ee6ad8f4128a87edd8685,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#yixi-f29b46bc96e2cc556a0a8890d14b79dd
http://edukb.org/knowledge/0.1/instance/chemistry#-c578082ac64d487c22f6e0f83b07ad20,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#yixi-f29b46bc96e2cc556a0a8890d14b79dd
http://edukb.org/knowledge/0.1/instance/chemistry#-b8a8ccbfce0629ddf79013415d2dec0e,http://edukb.org/knowledge/0.1/property/common#belongsTo,http://edukb.org/knowledge/0.1/instance/chemistry#yuandianchi-1e1123703e4b64e24f3819fb4ca10f9d
http://edukb.org/knowledge/0.1/instance/chemistry#jianxingqingyangranliaodianchidefanying-fb1a66890fb52054a8b1b639f5bab58b,http://edukb.org/knowledge/0.1/property/common#belongsTo,燃料电池
